timestamp,temp,set_temp,p,i,d,dac,volt,run,alarm,limit
2026-03-19 17:33:13,63.61,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:14,62.87,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:14,63.68,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:14,63.75,65.0,12.0,0.1,18.0,3013.0,2.357,1,0,75.0
2026-03-19 17:33:14,63.83,65.0,12.0,0.1,18.0,2995.0,2.313,1,0,75.0
2026-03-19 17:33:15,63.9,65.0,12.0,0.1,18.0,2978.0,2.272,1,0,75.0
2026-03-19 17:33:15,62.87,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:15,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:15,63.75,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:15,63.83,65.0,12.0,0.1,18.0,2997.0,2.318,1,0,75.0
2026-03-19 17:33:16,63.61,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:16,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:16,63.75,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:16,63.46,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:17,63.75,65.0,12.0,0.1,18.0,2206.0,0.386,1,0,75.0
2026-03-19 17:33:17,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:17,63.46,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:17,63.75,65.0,12.0,0.1,18.0,2206.0,0.386,1,0,75.0
2026-03-19 17:33:18,63.31,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:18,63.46,65.0,12.0,0.1,18.0,2818.0,1.881,1,0,75.0
2026-03-19 17:33:18,63.83,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:18,63.68,65.0,12.0,0.1,18.0,3846.0,4.392,1,0,75.0
2026-03-19 17:33:18,63.61,65.0,12.0,0.1,18.0,3594.0,3.776,1,0,75.0
2026-03-19 17:33:19,63.53,65.0,12.0,0.1,18.0,3613.0,3.823,1,0,75.0
2026-03-19 17:33:19,63.68,65.0,12.0,0.1,18.0,2767.0,1.756,1,0,75.0
2026-03-19 17:33:19,63.68,65.0,12.0,0.1,18.0,3307.0,3.075,1,0,75.0
2026-03-19 17:33:19,63.75,65.0,12.0,0.1,18.0,3019.0,2.372,1,0,75.0
2026-03-19 17:33:20,63.83,65.0,12.0,0.1,18.0,3002.0,2.33,1,0,75.0
2026-03-19 17:33:20,63.53,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:20,63.53,65.0,12.0,0.1,18.0,3343.0,3.163,1,0,75.0
2026-03-19 17:33:20,63.61,65.0,12.0,0.1,18.0,3057.0,2.465,1,0,75.0
2026-03-19 17:33:20,64.19,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:21,63.75,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:21,64.41,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:21,63.61,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:21,63.9,65.0,12.0,0.1,18.0,2175.0,0.31,1,0,75.0
2026-03-19 17:33:22,64.26,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:22,63.75,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:22,63.9,65.0,12.0,0.1,18.0,2715.0,1.629,1,0,75.0
2026-03-19 17:33:22,63.61,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:23,63.97,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:23,63.9,65.0,12.0,0.1,18.0,3527.0,3.613,1,0,75.0
2026-03-19 17:33:23,63.61,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:23,63.61,65.0,12.0,0.1,18.0,3328.0,3.127,1,0,75.0
2026-03-19 17:33:23,63.68,65.0,12.0,0.1,18.0,3042.0,2.428,1,0,75.0
2026-03-19 17:33:24,63.68,65.0,12.0,0.1,18.0,3312.0,3.087,1,0,75.0
2026-03-19 17:33:24,63.83,65.0,12.0,0.1,18.0,2736.0,1.681,1,0,75.0
2026-03-19 17:33:24,64.04,65.0,12.0,0.1,18.0,2412.0,0.889,1,0,75.0
2026-03-19 17:33:24,63.68,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:25,63.17,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:25,64.34,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:25,63.53,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:25,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:26,62.73,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:26,63.53,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:26,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:26,63.75,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:26,63.09,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:27,63.9,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:27,63.61,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:27,62.8,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:27,63.75,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:28,63.24,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:28,63.97,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:28,64.04,65.0,12.0,0.1,18.0,2957.0,2.22,1,0,75.0
2026-03-19 17:33:28,63.61,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:28,63.61,65.0,12.0,0.1,18.0,3336.0,3.146,1,0,75.0
2026-03-19 17:33:29,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:29,63.46,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:29,63.9,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:29,63.97,65.0,12.0,0.1,18.0,2977.0,2.269,1,0,75.0
2026-03-19 17:33:30,63.68,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:30,63.97,65.0,12.0,0.1,18.0,2167.0,0.291,1,0,75.0
2026-03-19 17:33:30,63.68,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:30,63.68,65.0,12.0,0.1,18.0,3320.0,3.107,1,0,75.0
2026-03-19 17:33:31,63.53,65.0,12.0,0.1,18.0,3896.0,4.514,1,0,75.0
2026-03-19 17:33:31,63.61,65.0,12.0,0.1,18.0,3068.0,2.491,1,0,75.0
2026-03-19 17:33:31,63.75,65.0,12.0,0.1,18.0,2762.0,1.744,1,0,75.0
2026-03-19 17:33:31,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:31,63.31,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:32,63.46,65.0,12.0,0.1,18.0,2836.0,1.925,1,0,75.0
2026-03-19 17:33:32,64.41,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:32,63.24,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:32,63.68,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:33,63.68,65.0,12.0,0.1,18.0,3323.0,3.114,1,0,75.0
2026-03-19 17:33:33,63.53,65.0,12.0,0.1,18.0,3899.0,4.521,1,0,75.0
2026-03-19 17:33:33,63.75,65.0,12.0,0.1,18.0,2494.0,1.089,1,0,75.0
2026-03-19 17:33:33,64.04,65.0,12.0,0.1,18.0,2153.0,0.256,1,0,75.0
2026-03-19 17:33:33,63.53,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:34,64.19,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:34,63.39,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:34,63.46,65.0,12.0,0.1,18.0,3107.0,2.587,1,0,75.0
2026-03-19 17:33:34,63.75,65.0,12.0,0.1,18.0,2227.0,0.437,1,0,75.0
2026-03-19 17:33:35,63.68,65.0,12.0,0.1,18.0,3595.0,3.779,1,0,75.0
2026-03-19 17:33:35,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:35,63.68,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:35,63.61,65.0,12.0,0.1,18.0,3614.0,3.825,1,0,75.0
2026-03-19 17:33:36,63.75,65.0,12.0,0.1,18.0,2767.0,1.756,1,0,75.0
2026-03-19 17:33:36,63.24,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:36,63.68,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:36,63.83,65.0,12.0,0.1,18.0,2751.0,1.717,1,0,75.0
2026-03-19 17:33:36,63.75,65.0,12.0,0.1,18.0,3579.0,3.74,1,0,75.0
2026-03-19 17:33:37,63.75,65.0,12.0,0.1,18.0,3309.0,3.08,1,0,75.0
2026-03-19 17:33:37,63.97,65.0,12.0,0.1,18.0,2446.0,0.972,1,0,75.0
2026-03-19 17:33:37,63.75,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:37,64.04,65.0,12.0,0.1,18.0,2158.0,0.269,1,0,75.0
2026-03-19 17:33:38,63.83,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:38,63.75,65.0,12.0,0.1,18.0,3580.0,3.742,1,0,75.0
2026-03-19 17:33:38,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:38,64.78,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:38,63.83,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:39,63.24,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:39,63.9,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:39,63.75,65.0,12.0,0.1,18.0,3852.0,4.406,1,0,75.0
2026-03-19 17:33:39,63.75,65.0,12.0,0.1,18.0,3312.0,3.087,1,0,75.0
2026-03-19 17:33:40,63.9,65.0,12.0,0.1,18.0,2736.0,1.681,1,0,75.0
2026-03-19 17:33:40,63.97,65.0,12.0,0.1,18.0,2988.0,2.296,1,0,75.0
2026-03-19 17:33:40,64.26,65.0,12.0,0.1,18.0,2107.0,0.144,1,0,75.0
2026-03-19 17:33:40,64.34,65.0,12.0,0.1,18.0,2899.0,2.079,1,0,75.0
2026-03-19 17:33:41,63.53,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:41,64.12,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:41,64.19,65.0,12.0,0.1,18.0,2935.0,2.167,1,0,75.0
2026-03-19 17:33:41,64.04,65.0,12.0,0.1,18.0,3781.0,4.233,1,0,75.0
2026-03-19 17:33:41,63.75,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:42,63.75,65.0,12.0,0.1,18.0,3314.0,3.092,1,0,75.0
2026-03-19 17:33:42,63.97,65.0,12.0,0.1,18.0,2450.0,0.982,1,0,75.0
2026-03-19 17:33:42,63.68,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:42,63.97,65.0,12.0,0.1,18.0,2180.0,0.322,1,0,75.0
2026-03-19 17:33:43,63.9,65.0,12.0,0.1,18.0,3549.0,3.666,1,0,75.0
2026-03-19 17:33:43,63.97,65.0,12.0,0.1,18.0,2991.0,2.303,1,0,75.0
2026-03-19 17:33:43,63.83,65.0,12.0,0.1,18.0,3837.0,4.37,1,0,75.0
2026-03-19 17:33:43,63.97,65.0,12.0,0.1,18.0,2721.0,1.644,1,0,75.0
2026-03-19 17:33:43,63.53,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:44,63.83,65.0,12.0,0.1,18.0,2218.0,0.415,1,0,75.0
2026-03-19 17:33:44,63.68,65.0,12.0,0.1,18.0,3873.0,4.458,1,0,75.0
2026-03-19 17:33:44,64.41,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:44,64.12,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:45,64.56,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:45,64.04,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:45,64.04,65.0,12.0,0.1,18.0,3245.0,2.924,1,0,75.0
2026-03-19 17:33:45,64.48,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:46,64.34,65.0,12.0,0.1,18.0,3714.0,4.069,1,0,75.0
2026-03-19 17:33:46,63.9,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:46,63.61,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:46,64.41,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:46,63.9,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:47,63.97,65.0,12.0,0.1,18.0,2995.0,2.313,1,0,75.0
2026-03-19 17:33:47,63.9,65.0,12.0,0.1,18.0,3553.0,3.676,1,0,75.0
2026-03-19 17:33:47,64.04,65.0,12.0,0.1,18.0,2707.0,1.61,1,0,75.0
2026-03-19 17:33:47,63.97,65.0,12.0,0.1,18.0,3534.0,3.63,1,0,75.0
2026-03-19 17:33:48,63.83,65.0,12.0,0.1,18.0,3841.0,4.38,1,0,75.0
2026-03-19 17:33:48,63.75,65.0,12.0,0.1,18.0,3590.0,3.766,1,0,75.0
2026-03-19 17:33:48,64.04,65.0,12.0,0.1,18.0,2168.0,0.293,1,0,75.0
2026-03-19 17:33:48,64.04,65.0,12.0,0.1,18.0,3248.0,2.931,1,0,75.0
2026-03-19 17:33:48,63.9,65.0,12.0,0.1,18.0,3824.0,4.338,1,0,75.0
2026-03-19 17:33:49,64.12,65.0,12.0,0.1,18.0,2420.0,0.909,1,0,75.0
2026-03-19 17:33:49,64.41,65.0,12.0,0.1,18.0,2079.0,0.076,1,0,75.0
2026-03-19 17:33:49,63.75,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:49,63.68,65.0,12.0,0.1,18.0,3609.0,3.813,1,0,75.0
2026-03-19 17:33:50,64.85,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:50,64.19,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:50,63.9,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:50,63.75,65.0,12.0,0.1,18.0,3862.0,4.431,1,0,75.0
2026-03-19 17:33:51,63.83,65.0,12.0,0.1,18.0,3034.0,2.408,1,0,75.0
2026-03-19 17:33:51,64.26,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:51,64.04,65.0,12.0,0.1,18.0,4060.0,4.915,1,0,75.0
2026-03-19 17:33:51,64.19,65.0,12.0,0.1,18.0,2674.0,1.529,1,0,75.0
2026-03-19 17:33:51,64.04,65.0,12.0,0.1,18.0,3791.0,4.257,1,0,75.0
2026-03-19 17:33:52,63.68,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:52,64.48,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:52,63.97,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:52,63.97,65.0,12.0,0.1,18.0,3270.0,2.985,1,0,75.0
2026-03-19 17:33:53,64.19,65.0,12.0,0.1,18.0,2406.0,0.874,1,0,75.0
2026-03-19 17:33:53,64.26,65.0,12.0,0.1,18.0,2928.0,2.149,1,0,75.0
2026-03-19 17:33:53,63.97,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:53,63.83,65.0,12.0,0.1,18.0,3846.0,4.392,1,0,75.0
2026-03-19 17:33:53,63.68,65.0,12.0,0.1,18.0,3883.0,4.482,1,0,75.0
2026-03-19 17:33:54,64.04,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:54,64.12,65.0,12.0,0.1,18.0,2965.0,2.24,1,0,75.0
2026-03-19 17:33:54,63.9,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:54,64.41,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:55,64.12,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:55,64.19,65.0,12.0,0.1,18.0,2947.0,2.196,1,0,75.0
2026-03-19 17:33:55,64.78,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:55,64.04,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:56,64.12,65.0,12.0,0.1,18.0,2966.0,2.242,1,0,75.0
2026-03-19 17:33:56,64.7,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:56,64.19,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:56,64.12,65.0,12.0,0.1,18.0,3506.0,3.561,1,0,75.0
2026-03-19 17:33:56,63.9,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:57,64.12,65.0,12.0,0.1,18.0,2427.0,0.926,1,0,75.0
2026-03-19 17:33:57,63.9,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:57,64.12,65.0,12.0,0.1,18.0,2427.0,0.926,1,0,75.0
2026-03-19 17:33:57,64.19,65.0,12.0,0.1,18.0,2950.0,2.203,1,0,75.0
2026-03-19 17:33:58,64.12,65.0,12.0,0.1,18.0,3508.0,3.566,1,0,75.0
2026-03-19 17:33:58,64.63,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:58,64.41,65.0,12.0,0.1,18.0,3976.0,4.709,1,0,75.0
2026-03-19 17:33:58,64.63,65.0,12.0,0.1,18.0,2302.0,0.62,1,0,75.0
2026-03-19 17:33:58,64.92,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:59,63.9,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:33:59,64.41,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:33:59,64.34,65.0,12.0,0.1,18.0,3454.0,3.434,1,0,75.0
2026-03-19 17:33:59,63.97,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:00,63.68,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:00,63.75,65.0,12.0,0.1,18.0,3059.0,2.469,1,0,75.0
2026-03-19 17:34:00,64.26,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:00,64.63,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:01,64.56,65.0,12.0,0.1,18.0,3400.0,3.302,1,0,75.0
2026-03-19 17:34:01,65.22,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:01,64.41,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:01,64.34,65.0,12.0,0.1,18.0,3456.0,3.439,1,0,75.0
2026-03-19 17:34:01,64.56,65.0,12.0,0.1,18.0,2322.0,0.669,1,0,75.0
2026-03-19 17:34:02,64.12,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:02,64.78,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:02,64.41,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:02,63.61,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:03,63.97,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:03,64.26,65.0,12.0,0.1,18.0,2124.0,0.186,1,0,75.0
2026-03-19 17:34:03,64.26,65.0,12.0,0.1,18.0,3204.0,2.824,1,0,75.0
2026-03-19 17:34:03,64.34,65.0,12.0,0.1,18.0,2916.0,2.12,1,0,75.0
2026-03-19 17:34:04,65.07,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:04,64.92,65.0,12.0,0.1,18.0,3583.0,3.749,1,0,75.0
2026-03-19 17:34:04,64.56,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:04,64.34,65.0,12.0,0.1,18.0,3997.0,4.761,1,0,75.0
2026-03-19 17:34:04,65.29,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:05,64.26,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:05,63.9,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:05,64.56,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:05,64.56,65.0,12.0,0.1,18.0,3134.0,2.653,1,0,75.0
2026-03-19 17:34:06,64.85,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:06,64.48,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:06,63.68,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:06,64.34,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:06,64.78,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:07,64.78,65.0,12.0,0.1,18.0,3080.0,2.521,1,0,75.0
2026-03-19 17:34:07,65.22,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:07,64.56,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:07,64.92,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:08,64.48,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:08,64.56,65.0,12.0,0.1,18.0,2865.0,1.996,1,0,75.0
2026-03-19 17:34:08,64.56,65.0,12.0,0.1,18.0,3135.0,2.655,1,0,75.0
2026-03-19 17:34:08,64.56,65.0,12.0,0.1,18.0,3135.0,2.655,1,0,75.0
2026-03-19 17:34:09,65.0,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:09,64.12,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:09,64.7,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:09,63.9,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:09,64.48,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:10,64.7,65.0,12.0,0.1,18.0,2290.0,0.591,1,0,75.0
2026-03-19 17:34:10,64.78,65.0,12.0,0.1,18.0,2812.0,1.866,1,0,75.0
2026-03-19 17:34:10,64.41,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:10,64.26,65.0,12.0,0.1,18.0,3748.0,4.152,1,0,75.0
2026-03-19 17:34:11,65.14,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:11,65.07,65.0,12.0,0.1,18.0,3280.0,3.009,1,0,75.0
2026-03-19 17:34:11,64.48,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:11,64.12,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:11,64.85,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:12,64.85,65.0,12.0,0.1,18.0,3064.0,2.482,1,0,75.0
2026-03-19 17:34:12,65.29,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:12,65.51,65.0,12.0,0.1,18.0,2092.0,0.107,1,0,75.0
2026-03-19 17:34:12,64.85,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:13,64.48,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:13,64.92,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:13,65.51,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:13,64.92,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:14,65.0,65.0,12.0,0.1,18.0,2757.0,1.732,1,0,75.0
2026-03-19 17:34:14,64.92,65.0,12.0,0.1,18.0,3316.0,3.097,1,0,75.0
2026-03-19 17:34:14,64.78,65.0,12.0,0.1,18.0,3621.0,3.842,1,0,75.0
2026-03-19 17:34:14,64.7,65.0,12.0,0.1,18.0,3369.0,3.227,1,0,75.0
2026-03-19 17:34:14,64.7,65.0,12.0,0.1,18.0,3100.0,2.57,1,0,75.0
2026-03-19 17:34:15,64.85,65.0,12.0,0.1,18.0,2524.0,1.163,1,0,75.0
2026-03-19 17:34:15,65.36,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:15,65.14,65.0,12.0,0.1,18.0,3801.0,4.282,1,0,75.0
2026-03-19 17:34:15,65.14,65.0,12.0,0.1,18.0,2992.0,2.306,1,0,75.0
2026-03-19 17:34:16,64.7,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:16,64.92,65.0,12.0,0.1,18.0,2236.0,0.459,1,0,75.0
2026-03-19 17:34:16,64.12,65.0,12.0,0.1,18.0,4094.0,4.998,1,0,75.0
2026-03-19 17:34:16,63.97,65.0,12.0,0.1,18.0,3821.0,4.331,1,0,75.0
2026-03-19 17:34:16,65.29,65.0,12.0,0.1,18.0,2048.0,0.0,1,0,75.0
2026-03-19 17:34:17,65.36,65.0,12.0,0.1,18.0,2668.0,1.514,1,0,75.0
